2018-03-10 02:03:29.348796,9350.35
2018-03-10 02:08:29.569649,9312.92
2018-03-10 02:13:29.779341,9294.67
2018-03-10 02:18:29.967609,9296.04
2018-03-10 02:23:30.151929,9311.78
2018-03-10 02:28:30.406316,9328.68
2018-03-10 02:33:30.626724,9328.01
2018-03-10 02:38:30.778864,9327.32
2018-03-10 02:43:31.022960,9343.72
2018-03-10 02:48:31.237588,9357.13
2018-03-10 02:53:31.448485,9390.22
2018-03-10 02:58:31.687937,9383.28
2018-03-10 03:03:31.857842,9394.24
2018-03-10 03:08:32.050050,9397.69
2018-03-10 03:13:32.296626,9390.33
2018-03-10 03:18:32.541310,9391.48
2018-03-10 03:23:32.751813,9385.48
2018-03-10 03:28:32.943206,9377.66
2018-03-10 03:33:33.181572,9377.57
2018-03-10 03:38:33.417819,9381.84
2018-03-10 03:43:33.658785,9405.15
2018-03-10 03:48:33.868421,9426.07
2018-03-10 03:53:34.097268,9430.27
2018-03-10 03:58:34.302566,9438.48
2018-03-10 04:03:34.493447,9428.53
2018-03-10 04:08:34.728033,9413.36
2018-03-10 04:13:34.976521,9402.78
2018-03-10 04:18:35.206087,9378.71
2018-03-10 04:23:35.411456,9389.88
2018-03-10 04:28:35.633274,9376.9
2018-03-10 04:33:35.849543,9386.57
2018-03-10 04:38:36.068023,9371.58
2018-03-10 04:43:36.279384,9369.91
2018-03-10 04:48:36.505555,9351.52
2018-03-10 04:53:36.732429,9338.09
2018-03-10 04:58:36.929854,9351.71
2018-03-10 05:03:37.146687,9359.75
2018-03-10 05:08:37.311005,9348.98
2018-03-10 05:13:37.525413,9348.23
2018-03-10 05:18:37.753487,9349.79
2018-03-10 05:23:37.961288,9330.92
2018-03-10 05:28:38.148404,9323.85
2018-03-10 05:33:38.411067,9341.73
2018-03-10 05:38:38.654799,9364.51
2018-03-10 05:43:38.855680,9370.46
2018-03-10 05:48:39.065898,9357.3
2018-03-10 05:53:39.284750,9345.65
2018-03-10 05:58:39.517940,9345.65
2018-03-10 06:03:39.729469,9353.33
2018-03-10 06:08:39.960117,9350.27
2018-03-10 06:13:40.208438,9398.0
2018-03-10 06:18:40.443858,9450.33
2018-03-10 06:23:40.627540,9480.98
2018-03-10 06:28:40.845439,9489.22
2018-03-19 15:16:14.060114,8442.73
